,Model,Year,KM,Sell_Price,IsaPro?,Number,Mean_Price_Argus,Exceed_Mean_Price,lat,long
642,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,11270,17990,Pro,0559028670,17700.0,True,43.2951,-0.370797
644,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,12729,16800,Pro,0557244071,16000.0,True,44.91299799999999,-0.243985
645,Renault Captur DIESEL INTENS,2014.0,5404,18990,Pro,0.0,17600.0,True,43.7478,-0.9974999999999999
646,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19500,Pro,0695009482,17700.0,True,43.388051,-1.663055
647,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,20288,16590,Pro,0524449118,16100.0,True,43.893485,-0.4997819999999999
648,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S ZEN ECO2,2014.0,10,16950,Pro,0557818910,14200.0,True,44.8350088,-0.5872689999999999
649,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,15000,19500,0,0.0,17700.0,True,45.121311,0.71385
650,Renault Captur DIESEL ARIZONA ECO2,2014.0,18503,17395,Pro,0553636565,17700.0,False,44.853806,0.483392
651,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,21881,15490,Pro,0531081576,16100.0,False,44.880163,-0.523108
652,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,26409,16900,Pro,0634905428,17700.0,False,45.196131,0.77911
653,Renault Captur DIESEL 1.5 DCI 90 ZEN EDC,2014.0,1550,18490,Pro,0540017303,16200.0,True,43.492949,-1.474841
654,Renault Captur DIESEL ARIZONA,2013.0,8000,16500,0,0.0,17700.0,False,44.852067,-0.043008
655,Renault Captur DIESEL BUSINESS,2013.0,25230,16900,Pro,0553401774,16850.0,True,44.3988761,0.7614019
656,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,350,18990,Pro,0557973738,15500.0,True,44.847789,-0.4640499999999999
657,Renault Captur ESSENCE 1.2 TCE 120 ZEN EDC,2013.0,18500,15990,Pro,0557818910,16000.0,False,44.8350088,-0.5872689999999999
658,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,11565,18290,Pro,0531081574,17700.0,True,44.8630273,-0.5967369
659,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,21263,15990,Pro,0531081640,16100.0,False,44.7799813,-0.5672574
660,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,5700,19150,0,0.0,17700.0,True,44.8448769,-0.656358
661,Renault Captur DIESEL INTENS,2014.0,13000,17800,0,0677287675,17600.0,True,44.2035321,0.6251540999999999
662,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,17990,Pro,0611648631,17700.0,True,43.481402,-1.514699
663,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,6923,17500,Pro,0531081450,16000.0,True,44.80583,-0.630386
664,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,24127,16500,Pro,0531081450,16100.0,True,44.80583,-0.630386
665,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,23752,16500,Pro,0531081450,16100.0,True,44.80583,-0.630386
666,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,14351,18500,Pro,0531081450,17700.0,True,44.80583,-0.630386
667,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,37241,15900,Pro,0531081450,16000.0,False,44.80583,-0.630386
668,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2013.0,9000,17500,0,0.0,15500.0,True,44.91299799999999,-0.243985
